id,title,mean,rank,popularity,num_list_users,num_scoring_users
166317,Chiyodaku Oukoku Judgement: Ane to Ore to de Isekai Saikou Saibansho,,50212,62933,71,8
166329,Privacy Check,,50213,44246,181,71
166331,Junkissa Camellia no Midori-san,,50214,32707,365,37
166333,Takujijou no Orbeil,,50215,81735,21,2
166334,Akuma to Hito to no Aida,,50216,47020,156,9
166336,Ningen Shoushitsu,,50217,45050,173,59
166337,Akutoku Joou no Kokoroe,,50218,67833,57,2
166341,"Sayounara, Watashitachi ni Yasashikunakatta, Subete no Hitobito",,50219,59796,83,9
166342,Duel Masters Win,,50220,71510,48,4
166344,Neko Mane! Uchuu Neko Gitai suru,,50221,82829,17,2
166345,Henohenomoheji to Bou Ningen to Pantsu,,50222,43411,190,99
166352,Houkago no Dungeon Diver: Nihon to Isekai wo Ikiki Dekiru You ni Natta Boku wa Level Up ni Isoshimimasu,,50223,47236,154,32
166353,Sousei no Tenkentsukai,,50224,49642,137,31
166354,"Botsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwametemita",,50225,33924,335,65
166355,Ryuu Taikou no Senzoku Jijo wa Goenryo shitai!: Tensei-saki no Okyuuji Aite wa Zense no Moto Konyakusha deshita,,50226,62934,71,12
166356,Oji Neko,,50227,82329,19,4
166357,The Marquess's Favorite,,50228,35722,299,54
166361,Penguin-tachi.,,50229,81736,21,4
166364,Wankorobee,,50230,79588,27,4
166366,Hirogaru Sky! Precure: Precure Collection,,50231,50855,128,21
166367,Otonarisan wa Kiss yori Amai,,50232,72506,46,4
166370,"Level 1 kara Hajimaru Shoukan Musou: Ore dake Tsukaeru Ura Dungeon de, Subete no Tenseisha wo Bucchigiru",,50233,51081,127,26
166371,Houtai Koushaku no Kekkon Jijou,,50234,27249,523,83
166381,Youjinbou to Nigeta Hanayome,,50235,44939,174,62
166385,"1-nichi 10-pun, Ore to Hug wo Shiyou",,50236,42534,200,34
166389,Kissako,,50237,50858,128,58
166396,Yotsuya Kaidan!,,50238,55694,100,28
166400,Sumigomori no Sumijo Maou wa Saikyou Juusha ni Koikogaremasu,,50239,54516,106,7
166404,"May I Kill You, Your Highness?",,50240,39724,236,29
166410,Aoshima-kun wa Ijiwaru,,50241,83280,15,2
166435,S.O.S?: Salt Or Sugar?,,50242,53230,113,52
166461,Himitsu to Hanazono,,50243,73043,44,1
166463,Nani Rokujuudosen no Yakusoku,,50244,62935,71,2
166464,Chira Chiller,,50245,23546,680,83
166479,Watashi no Hatsukoi wa Hazukashisugite Darenimo Ienai,,50246,43269,191,22
166483,"Saikyou no Koutei ni Hangyaku shitara Choueki 666-nen wo Kuratta Ore, Tsuihou-saki no Seireikai de Shin no Saikyou to Natte Maimodoru",,50247,76054,36,3
166485,Swap Girls,,50248,53759,110,34
166489,Haneru Kimi wo Tomeru Boku,,50249,78089,31,2
166490,Bokura wa Ikenai Koi ni Ochiru,,50250,83537,14,2
166494,Duel Masters King,,50251,72688,45,7
166499,88 Kokura Boys,,50252,77607,32,3
166516,The Villainess Wants to Go Home,,50253,31725,389,69
166517,The House of Diana's Choice,,50254,32420,372,57
166537,Tono to Inu,,50255,48127,147,9
166546,The Demon Queen Is in Love!,,50256,37214,273,37
166552,Wagahai wa Neko de Aru ga Inu,,50257,62804,72,23
166556,Jaa Mata ne,,50258,77608,32,5
166557,Ieva,,50259,47021,156,73
166561,Elf-sensei no Toilet wa Doko desu ka?,,50260,31488,395,43
166573,"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",,50261,39922,233,27
166574,"Shin no Nakama ni Narenakatta Ohimesama wa, Henkyou de Slow Life suru Koto ni Shimashita",,50262,32231,377,71
166597,Family Plan,,50263,51601,123,11
166598,Hesonoo,,50264,73535,43,5
166602,"8-dome no Jinsei, Kirawareteita Hazu no Outaishi Denka no Dekiai Route ni Hamarimashita: Okazari Sokuhi nanode Douzo Okamainaku",,50265,51529,124,12
166605,Maou-sama no Mou Approach ga Overkill sugimasu,,50266,59104,85,4
166609,Futago Saien,,50267,20895,830,79
166630,Time Traveler,,50268,64389,67,8
166651,Suburban Hell: Kougai Jigoku,,50269,39018,246,32
166662,Itomimizu,,50270,72689,45,6
166675,"You, I'll Raise You Into a Superstar!",,50271,44247,181,23
166684,Yuusha no Yarinaoshi: Nidome no Sekai wa Kimi to Futari de,,50272,82038,20,3
166685,Agartha Game,,50273,46906,157,18
166687,Yappari Chinchiland,,50274,76055,36,2
166689,Osananajimi no Koukousei no Aida ni Nikutai Kankei wa Seiritsu suru ka.,,50275,21030,822,99
166690,Kanojo wo Chara Make!,,50276,31835,386,41
166693,Usotsuki Shousetsuka to Unmei no Hito,,50277,63717,69,7
166700,Houkago Stray Sheep,,50278,83281,15,1
166701,Yoru to Kuro,,50279,78820,29,2
166715,Climax Necromance,,50280,25891,574,76
166718,Boku wa Oneechan no Omocha,,50281,31635,391,44
166719,Mimumu to Shirara: Dragon no Chinchin wo Mi ni Ikou,,50282,78092,31,1
166739,"Romelia Senki: Hakushaku Reijou, Maou wo Taoshita Ato mo Jinrui Yabasou dakara Guntai Soshiki suru",,50283,23507,682,98
166740,Romelia Senki: Maou wo Taoshita Ato mo Jinrui Yabasou dakara Guntai Soshiki shita,,50284,53514,112,10
166741,Hoshi no Ouka,,50285,34236,329,55
166777,Sabiiro no Armor: Reimei,,50286,76056,36,5
166790,Pita to Poro,,50287,75312,38,8
166791,Nariyuki Dungeon,,50288,64871,65,13
166802,"Bogiwan ga, Kuru",,50289,78821,29,1
166811,Fate/Grand Order: Eirei Denshou Ibun - Ashiya Douman Itsumade,,50290,40477,226,81
166816,White Tiger to Black Tiger,,50291,45538,169,38
166819,Hello My Home,,50292,63398,70,1
166830,Watashitachi wa Hanshoku shiteiru,,50293,59513,84,11
166834,Divine Bells,,50294,45193,172,41
166836,Cafe of Dreams,,50295,73047,44,13
166839,The Great Merchant Kim Manduk,,50296,64872,65,18
166841,The Red Sleeve,,50297,44444,179,42
166842,Chess Isle,,50298,75791,37,8
166844,Sepia x Separate: Fukkatsu Teishi,,50299,83282,15,3
166846,Musunde Hanashite,,50300,81120,23,6
166851,The iDOLM@STER Shiny Colors: Jimuteki Shinography,,50301,49156,140,23
166853,Fudanshi Joushi Isaki-san to no Fushigi na Koi,,50302,48070,148,17
166854,Canvas Terra,,50303,46539,160,66
166855,Kouzen Waisetsu Mahou Shoujo,,50304,45695,167,12
166867,Hoshi no Kirby! Mouretsu Pupupu Hour!,,50305,71955,47,8
166868,Konna ni Kawaii Otose-kun ga Onnanoko no Hazu ga Nai,,50306,43412,190,43
166873,Sasaki no Baka!,,50307,37612,267,100
166888,Himitsu no Mizuki-sensei,,50308,50386,131,13
166889,End of Arcadia,,50309,47358,153,12
166893,Danshiryou no Hitsuji-chan,,50310,58336,88,4
166894,Sakura-san Goshimei desu yo,,50311,46605,160,37
166896,Pearl & Vice,,50312,52400,118,20
166903,Umineko ni wa Makenai!,,50313,50780,129,51
166904,Otaku ni Yasashii Gal Sennin,,50314,76433,35,6
166908,Kimi ga Inai to Owarenai,,50315,73536,43,4
166920,Kentoushi A to Z,,50316,42149,204,18
166923,Wonderful Precure!,,50317,43890,185,29
166933,Mugi no Wakusei,,50318,50387,131,12
166941,Samurai Non Grata,,50319,76898,34,5
166942,Koi ni Naru ni wa Yayakoshii,,50320,47237,154,15
166952,Not Long Goodbye,,50321,77182,33,4
166953,Tsuzuru: Me wo Akete Mieta Keshiki,,50322,83749,13,1
166957,"Outo no Hazure no Renkinjutsushi: Hazure Shokugyou Datta node, Nonbiri Omise Keiei shimasu",,50323,61948,75,13
166961,Ienai Himitsu,,50324,62504,73,8
166966,Sekigan no Shoujo,,50325,61190,77,4
166970,Haha wo Korosu,,50326,33906,336,93
166975,Seikatsu Mahou wa Hazure Skill ja Nai,,50327,21590,789,87
166987,Denjin Zaborger,,50328,74948,39,9
166990,Bentouya-san,,50329,56324,97,41
167006,Wo Zhi Xihuan Ni De Renshe,,50330,75313,38,6
167007,Po Yun 2: Tun Hai,,50331,49643,137,18
167012,Dice Roll!,,50332,78822,29,5
167013,Hige to Panda,,50333,81462,22,2
167014,Mune ga Dokiwa-sou,,50334,80431,25,3
167024,Geboku-san to Aruji-chan no Nichijou: Aruji no Tame nara Nandemo shimasu,,50335,31095,404,93
167025,Kimi ga Warui!,,50336,51082,127,56
167028,Uraroji no Danshi-tachi,,50337,46908,157,16
167037,Jitaku de Natural ni Josou suru Danshi,,50338,42194,204,41
167038,Seibetsu Fumei na Koroshiya-san ga Kawaisugiru.,,50339,55094,103,10
167040,Moebuta Tensei: Akutoku Shounin dakedo Yuusha wo Sashioite Isekai Musou shitemita,,50340,71956,47,10
167046,Babiniku Oniisan wa Suki desu ka?,,50341,64390,67,6
167050,"Mamono wo Pet-ka suru Nouryoku ga Mezamemashita: Uchi no Ko, Kawaii keredo Saikyou desu!?",,50342,82542,18,2
167052,Positive Bocchi Harumi-chan,,50343,58337,88,14
167055,Jurian,,50344,80719,24,1
167061,Ginga Densetsu: Requiem,,50345,60685,79,13
167063,Samurai Teni: Osamurai-san wa Isekai demo Anmari Kawaranai,,50346,78407,30,2
167067,Jinrui Sonbou Cockpit Girls,,50347,73048,44,5
167068,Mahou no Jumon wo Tonaetara♥,,50348,82040,20,1
167069,The Genius Sales Person: Mind Reader,,50349,33405,348,57
167070,Shijie Mori Ye Yao He Ni Zai Yiqi,,50350,50781,129,37
167071,Yamiochi Seijo wa Senka de Mau,,50351,31615,391,69
167076,Akeboshi no Jenny,,50352,42229,203,21
167077,Devils x Devil: Saruwatari Tetsuya Tanpenshuu,,50353,53583,111,46
167079,"Ikenie Akujo no Shiroi Kekkon: Mezametara 8-nengo, Katsute wa Goei Datta Koushaku-sama no Dekiai ni Naremasen!",,50354,43309,191,30
167084,Gyoumugai Love Management,,50355,68897,55,4
167086,Crank Up made Mate,,50356,51083,127,49
167091,Omae to Koi nanka Zettai Nai,,50357,69482,53,9
167100,Anastasia​ no Ikita 9-kakan,,50358,51604,123,6
167111,This Is a Campus Romance Series,,50359,29077,461,91
167112,Mitsubachi to Lemon Balm: Sweet Moment,,50360,53232,113,10
167122,Punch Rush JK Tara-chan,,50361,27009,530,35
167123,Bokura wa Minna Ikiteyuku! Kari to Manga no Nisoku no Waraji-hen,,50362,80432,25,4
167133,"Saikyou de Saisoku no Mugen Level Up: Skill ""Keikenchi 1000-bai"" to ""Level Free"" de Level Jougen no Kase ga Hazureta Ore wa Musou suru",,50363,70137,52,2
167144,Musume ga Ijime wo Shiteimashita,,50364,84163,11,2
167147,Ienai Himitsu,,50365,82332,19,4
167148,Ihou no Oswald,,50366,81464,22,2
167149,Akuma no Susume,,50367,71955,47,1
167151,Eikoku Roman Giga: Forest Ivy,,50368,71956,47,2
167153,Vitro Anima,,50369,67026,59,4
167158,Shinkyaku Banrai!,,50370,70337,51,7
167171,Hottoite Kudasai: Juuma to Cheat Life Tanoshimitai!,,50371,81737,21,2
167177,Bokunchi no Yuurei,,50372,67835,57,18
167178,Mayonaka no Coin Laundry,,50373,42966,195,100
167191,Yupita no Koibito,,50374,67027,59,8
167192,Homeru Hito Homerareru Hito,,50375,54429,107,10
167200,Dead Mount Death Play Gaiden: Kaijin Solitaire no Shinsen Gijutsu,,50376,37715,266,42
167202,Code Geass: Mukei no Arthur Case File - Beginning,,50377,53233,113,14
167204,Remake Relife: 30-sai ni Naru to Jiyuu ni Seibetsu to Karada wo Tsukurinaoseru Sekai no Hanashi,,50378,43310,191,65
167209,Kimi ni Hikareta Riyuu,,50379,41389,214,72
167211,Cardfight!! Vanguard: SkyRide,,50380,58723,87,15
167216,Marriage Substitute,,50381,41611,211,50
167220,River in Me,,50382,59799,83,27
167222,A Killer Paradox,,50383,45832,166,48
167223,Aoao Dai Bu,,50384,54014,109,17
167224,Love or Attraction,,50385,46909,157,32
167225,Wedding Strategy,,50386,35753,298,99
167226,Spore,,50387,36901,278,88
167234,Kimi ga Sore wo Ai to Yondemo,,50388,52964,115,24
167235,Kaze no Klonoa: Door to Phantomile,,50389,74950,39,10
167236,Noraneko ni Kubiwa wo,,50390,62937,71,23
167237,Houkagogakari,,50391,55907,99,9
167239,Kiyoku Fushidara na Bokura,,50392,81465,22,5
167240,Amae-san wa Amaetai noni,,50393,70338,51,3
167247,"Koi Wataru, Hanatachibana no Koro",,50394,55908,99,41
167248,Kimi to Hanashita Arishi Hi wa,,50395,66652,60,15
167251,Kyourou wa Mayu wo Hamu,,50396,54015,109,6
167257,Kemocchi Biyori!,,50397,80433,25,4
167264,"Classmate no Ikemen ga, Uchi no Kaseifu ni Narimashita.",,50398,63399,70,5
167269,Ba~ka.,,50399,64874,65,21
167270,"Sono Healer, Shinigami ni Tsuki",,50400,50103,133,13
167271,Kaitou Queen Series,,50401,73780,42,3
167272,Tobi to Ryuuko,,50402,29488,450,37
167275,Yuuki Yuuna wa Yuusha de Aru: Yuusha-bu Biyori Party♪,,50403,69483,53,12
167280,"Botsuraku Kizoku no Ore ga Hazure(?) Skill ""Chou Kiyoubinbou"" de Daikenja to Yobareru made",,50404,32962,358,34
167281,"Botsuraku Kizoku no Ore ga Hazure(?) Skill ""Chou Kiyoubinbou"" de Daikenja to Yobareru made",,50405,78408,30,6
167287,"Mushoku no Saikyou Kenja: Job ga Erarezu Tsuihou sareta ga, Game no Chishiki de Isekai Saikyou",,50406,27772,505,73
167297,Daisuki desu (Daisuki desu),,50407,50782,129,63
167302,Chuu,,50408,58242,89,18
167306,Isekai Onmyouji to Juuni Tenshou no Shikigami,,50409,22260,748,78
167307,Hoshi no Kirby: Kyou mo Manmaru Nikki!,,50410,66487,61,4
167309,Kommunismus,,50411,75314,38,4
167310,Higan no Orca,,50412,46223,163,28
167314,"Saijaku Boukensha ga ""Kanzen Drop"" de Gendai Saikyou: Jibun dake no Rare Skill to Custom Ability wo Kushi shite Hoka no Dare yori Tsuyoku Naru",,50413,60684,79,4
167315,Chii-chan no Oshinagaki: Hanjouki,,50414,60415,80,9
167341,Haru no Soiree,,50415,59106,85,32
167355,Chiguhagu Trick,,50416,23770,669,94
167359,Yakyuu Oshiete!,,50417,47607,151,72
167364,The Lady Awaits a Broken Engagement,,50418,28405,483,80
167366,Road of the Wedding: Yuusha no Konkatsu,,50419,67643,58,4
167367,Who Needs Love?,,50420,66653,60,6
167371,Unblossomed,,50421,34973,314,60
167384,Yokohama Cinema Scenery,,50422,80434,25,8
167387,Mitsuba Monogatari: Noroi no Shoujo to Shi no Rondo,,50423,61192,77,10
167388,Colored With Time,,50424,49644,137,40
167389,Only Want It With You,,50425,47802,150,38
167390,The Devil's Kiss,,50426,44511,178,61
167391,Motto Anata wo Suki ni Naru Ichinichi,,50427,62087,74,21
167396,Gogo 7-ji kara 9-ji,,50428,67029,59,18
167397,Union,,50429,71314,49,16
167404,Love Class,,50430,36249,289,101
167405,Juusou Reijou Morenet,,50431,74178,41,9
167406,Lemures Blue no Gozen 2-ji,,50432,83081,16,2
167410,Meitantei Conan: Gouka no Himawari,,50433,54999,104,25
167411,La Fede,,50434,66489,61,21
167413,Purple Moon ga Kagayaku Yoru ni.,,50435,59003,86,32
167430,Osananajimi wa Yamesasetai,,50436,54016,109,29
167434,Kabuto Kuwagata: Game Tsuku!! Game wo Tsukuru Hito ni Naru!!,,50437,83283,15,2
167445,Office Worker Who Sees Fate,,50438,33761,339,57
167446,Tonari no Wakazou,,50439,48128,147,41
167454,Oshi ga Shinda Asa,,50440,56859,95,12
167461,Shishou to Boku,,50441,62938,71,26
167462,Koucha no Majo no Yuuga naru Kyuutei Seikatsu: Cheat wo Hita Kakusu Saijaku Madoushi no Madogiwa Life,,50442,44782,176,20
167474,Meitantei Conan: Halloween no Hanayome,,50443,55909,99,19
167475,Yakinake Kaiyuuki,,50444,64875,65,23
167477,Meitantei Conan: Chinmoku no Quarter,,50445,55301,102,26
167479,Spa Meteor,,50446,79275,28,5
167482,Koharu-kun no Saibou wo,,50447,61484,76,3
167488,House,,50448,79592,27,9
167498,Ore no Buki wa Saijaku dakedo Level Up suru Rashii,,50449,39354,241,12
167506,Hellevator e Youkoso,,50450,37814,264,88
167507,Akuyaku Reijou wa Dekiai Route ni Hairimashita!?,,50451,67030,59,7
167517,After the Frozen Heart Melts,,50452,32946,359,60
167518,I'd Rather Be a Queen,,50453,33908,336,75
167519,Mimicry Girls,,50454,36868,279,37
167520,Chounouryokusha ka!?,,50455,43693,187,77
167523,Diving Into Love,,50456,49910,135,37
167526,Saeki-san Chi no Black Cat,,50457,71512,48,5
167536,#Aitora,,50458,34698,319,41
167537,Digimon Universe: Appli Monsters - Appmon Gakuen!!,,50459,67645,58,6
167543,Kemono no Ouma no Reconquest,,50460,51138,126,22
167545,"Otoko Un Zero no Kusushi Reijou, Hatsukoi no Kurokishi-sama ga Oshikake Konyakusha ni Narimashite.",,50461,41090,218,29
167547,Usagi to Shounen,,50462,80720,24,9
167548,Zhen: Hiyoku no Tori,,50463,44997,174,31
167549,Kaigai Funinchuu no Otto ga Juukon shiteita Hanashi,,50464,65967,62,7
167550,Zhen: Tenrou no Me,,50465,57980,90,8
167551,Yonkoma Juusan Kihei Boueiken!! Kochira Sector X,,50466,70339,51,10
167552,Kinki Chihou no Aru Basho ni Tsuite,,50467,40307,228,27
167554,Jinrui Kyuusai Game,,50468,26383,555,62
167555,Boku ga Boku ja Nai,,50469,71959,47,17
167556,"Kochira Seinaru Famiresu, Numa no Soko",,50470,44713,176,66
167559,Docchi mo Kizukanai.,,50471,31900,385,62
167571,Mato Seihei no Slave: Maboutai Nisshi,,50472,39185,243,41
167572,Gekijouban Haikyuu!!: Gomisuteba no Kessen,,50473,33978,334,87
167573,Haru no Yokujitsu,,50474,41738,209,69
167575,Shitsuji-sama wa Demodori Reijou wo Amayakasanai,,50475,42485,200,46
167577,Kohaku no Anata,,50476,55594,101,14
167578,Kimi to Apocalypse,,50477,70725,50,2
167579,"Nenrei Seigen-tsuki Otome Game no Akuyaku Reijou desu ga, Katabutsu Kishi-sama ga Yuushuu Sugite R Event ga Issai Okinai",,50478,36284,289,32
167581,Sπ,,50479,61950,75,22
167584,Hamuhamuzukushi,,50480,67646,58,10
167587,Santa no Bohyou no Sono Saki de,,50481,68898,55,18
167597,Z-XL Dai,,50482,75315,38,15
167598,Majo wa Sister ni Amaetai,,50483,52074,120,39
167599,Hime-chan wa Omoi Onna,,50484,31982,383,57
167601,"Sorry, But I'm Normal",,50485,36666,282,35
167605,Shishunki Kyoudai,,50486,81741,21,3
167609,Übel Blatt II: Shiseru Ou no Kishidan,,50487,16688,1163,99
167616,Tokimeke Mahou Youjo Cocopure,,50488,37416,270,62
167617,"Teihen Hunter ga ""Return"" Skill de Gendai Saikyou: Zense no Chishiki to Shinimodori wo Kushi shite, Jinrui Saisoku Level Up",,50489,44445,179,7
167621,Corrupting the Heroine's First Love,,50490,28286,487,85
167625,Otogi no Ibitsu,,50491,39541,238,90
167626,The Egoistic Courtship,,50492,31901,385,99
167631,"Around 40 Boukensha, Densetsu to Naru: SS-Rank no Musume ni Kyouka saretara SSS-Rank ni Narimashita",,50493,38633,251,19
167632,Ego Eris: Kendo no Chi,,50494,57981,90,8
167633,Nisshoku Stereo Sound,,50495,56552,96,41
167636,Uchuu ni Splash,,50496,63718,69,27
167664,Heaven's Door: Kanojo no Saigo no Natsu,,50497,83085,16,5
167665,Yuka ni Neru,,50498,73781,42,15
167668,Cardfight!! Vanguard: will+Dress D2,,50499,72690,45,8
167671,Healing the Duke of Darkness,,50500,31837,386,87
167672,Ibara no Uroko,,50501,48129,147,57
167673,Jigoku Kurayami Hana mo Naki,,50502,45937,165,17
167674,Harapeko Kopeko wa Niku to Sumu!,,50503,36012,294,42
167677,Motto Motto Dakishimete Motto Motto Kiss wo Shite,,50504,69484,53,10
167678,Kenshin to Matei no Musuko wa Date ja Nai,,50505,55302,102,8
167679,"Kiraware Ouji no Yarinaoshi: Henkyou de ""Yami Mahou"" wo Kiwamete, Saikyou no Kenzoku to Risou no Oukoku wo Tsukurimasu",,50506,31616,391,48
167682,Stellar Step,,50507,42574,199,20
167687,Kyonyuu no Sensei to Ikenai Koto Shichau: Anthology Comic,,50508,42358,202,19
167716,Yuichi to Hana,,50509,37487,269,92
167718,Nande Watashi ja Nai n da yo!,,50510,77184,33,5
167719,"Shiina-san, Numattemasu.",,50511,41390,214,34
167720,Maou no Inori ga Kanau Toki,,50512,60307,81,29
167721,Toudai nite,,50513,62806,72,31
167722,Kodomo Dorobou,,50514,52965,115,19
167723,"Watashi wo Sukisugiru Yuusha-sama wo Riyou shite, Konse koso Nagaiki suru Tsumori Datta noni (Tabun, Mata Shippai shita)",,50515,30445,422,101
167726,"Wakeari Hakushaku-sama to Keiyaku Kekkon shitara, Gijou (Rokusai) no Keiyaku Haha ni Natteshimaimashita.",,50516,39219,243,37
167727,My High School Romance,,50517,72691,45,11
167730,Blue Martini,,50518,61054,78,27
167731,Kemuri-iro no Mahoroba,,50519,64392,67,7
167741,Otaku Baachan,,50520,61055,78,15
167744,Hoshi no Kirby: Pupupu Hero,,50521,67836,57,3
167749,Strange Lovers,,50522,68255,56,10
167750,Psycho-Party,,50523,42403,201,32
167753,Menhera to Kyuuketsuki no Kodomo,,50524,54017,109,47
167762,Korekara Dousuru?,,50525,82041,20,1
167763,Hoshikuigoroshi no Egnaro,,50526,29150,459,39
167765,Tasogare ni Maniaeba: Akai Sashimi Sakuhinshuu,,50527,61951,75,23
167766,Kizukino B,,50528,74179,41,9
167771,Kyousei Renai,,50529,56860,95,7
167777,Toumei no Iro Mizu no Aji,,50530,74713,40,12
167780,Nobunagaverse: Nobunaga Multiverse,,50531,40901,220,14
167783,Horiguchi-san Chi no Reo Musuko,,50532,83892,12,1
167785,Personal Preference,,50533,53760,110,25
167787,Back-to-School Boss,,50534,46912,157,38
167789,Rikedan! Watashi ga Dokushinryou no Kanrinin ni...!?,,50535,77609,32,4
167803,Hoshikatta Mahou,,50536,71315,49,18
167804,Oumagurashi no Yakko-san,,50537,79593,27,1
167807,Future Bank,,50538,63862,68,14
167809,Anta no Ballad,,50539,78094,31,10
167810,Love Behind the Scenes,,50540,64550,66,8
167812,Don't Be Too Nice,,50541,22525,733,72
167814,An Unexpected Engagement,,50542,28754,472,40
167821,Juuji Michi,,50543,67649,58,9
167822,"""Shindemiro"" to Iwareta node Shinimashita.",,50544,40718,223,33
167826,Onigashima no Asuha,,50545,78409,30,6
167827,The Martial World's Undead Apocalypse,,50546,38934,247,19
167828,"Ittsumo Shiotaiou na Osananajimi dakedo, Ore ni Kataomoi shiteiru no ga Barebare de Kawaii.",,50547,62088,74,8
167833,A Suspicious Confession,,50548,42914,195,37
167849,Koi Shinobu,,50549,82042,20,1
167850,Mechanical Buddy Universe 1.0,,50550,30239,427,63
